timestamp,actual_pm25,persistence_prediction,seasonal_prediction,xgboost_prediction
2016-11-29 05:00:00,92.0,45.0,59.17932816537468,99.71634
2016-11-29 06:00:00,99.0,43.0,59.17932816537468,94.22991
2016-11-29 07:00:00,100.0,47.0,59.17932816537468,103.52845
2016-11-29 08:00:00,88.0,46.0,59.17932816537468,103.66263
2016-11-29 10:00:00,95.0,49.0,59.17932816537468,111.25933
2016-11-29 11:00:00,99.0,62.0,59.17932816537468,108.74828
2016-11-29 12:00:00,86.0,76.0,59.17932816537468,114.10143
2016-11-29 13:00:00,75.0,75.0,59.17932816537468,108.23369
2016-11-29 14:00:00,77.0,90.0,59.17932816537468,105.22835
2016-11-29 15:00:00,71.0,91.0,59.17932816537468,107.39748
2016-11-29 16:00:00,69.0,91.0,59.17932816537468,89.77441
2016-11-29 17:00:00,76.0,94.0,59.17932816537468,91.76895
2016-11-29 18:00:00,88.0,116.0,59.17932816537468,96.2202
2016-11-29 19:00:00,96.0,120.0,59.17932816537468,89.9612
2016-11-29 20:00:00,95.0,116.0,59.17932816537468,90.83377
2016-11-29 21:00:00,99.0,101.0,59.17932816537468,102.64355
2016-11-29 22:00:00,109.0,90.0,59.17932816537468,102.00034
2016-11-29 23:00:00,104.0,73.0,59.17932816537468,97.59171
2016-11-30 00:00:00,107.0,101.0,59.17932816537468,97.150154
2016-11-30 04:00:00,105.0,81.0,59.17932816537468,92.92461
2016-11-30 08:00:00,113.0,50.0,59.17932816537468,67.070206
2016-11-30 09:00:00,106.0,58.0,59.17932816537468,68.84888
2016-11-30 10:00:00,129.0,69.0,59.17932816537468,75.79537
2016-11-30 11:00:00,159.0,70.0,59.17932816537468,74.890625
2016-11-30 12:00:00,184.0,85.0,59.17932816537468,76.028694
2016-11-30 13:00:00,196.0,93.0,59.17932816537468,76.21002
2016-11-30 14:00:00,202.0,103.0,59.17932816537468,77.268616
2016-11-30 15:00:00,194.0,101.0,59.17932816537468,77.1373
2016-11-30 16:00:00,177.0,100.0,59.17932816537468,65.523964
2016-11-30 17:00:00,168.0,95.0,59.17932816537468,73.55357
2016-11-30 18:00:00,169.0,89.0,59.17932816537468,75.53225
2016-12-03 01:00:00,85.0,161.0,59.17932816537468,146.8547
2016-12-03 02:00:00,97.0,178.0,59.17932816537468,139.78745
2016-12-03 03:00:00,95.0,172.0,59.17932816537468,160.61075
2016-12-03 04:00:00,101.0,162.0,59.17932816537468,153.08665
2016-12-03 05:00:00,109.0,153.0,59.17932816537468,154.52737
2016-12-03 06:00:00,112.0,142.0,59.17932816537468,139.69731
2016-12-03 07:00:00,93.0,159.0,59.17932816537468,117.6617
2016-12-03 08:00:00,92.0,167.0,59.17932816537468,131.10205
2016-12-03 09:00:00,81.0,131.0,59.17932816537468,131.12527
2016-12-03 10:00:00,106.0,177.0,59.17932816537468,134.11336
2016-12-04 01:00:00,140.0,185.0,59.17932816537468,118.585396
2016-12-04 02:00:00,148.0,213.0,59.17932816537468,119.55197
2016-12-04 03:00:00,152.0,224.0,59.17932816537468,127.507835
2016-12-04 04:00:00,153.0,234.0,59.17932816537468,139.60472
2016-12-04 05:00:00,146.0,240.0,59.17932816537468,140.79109
2016-12-04 06:00:00,134.0,236.0,59.17932816537468,133.89502
2016-12-04 07:00:00,135.0,230.0,59.17932816537468,126.58547
2016-12-04 08:00:00,110.0,216.0,59.17932816537468,125.78506
2016-12-04 10:00:00,130.0,202.0,59.17932816537468,110.729904
2016-12-04 12:00:00,113.0,206.0,59.17932816537468,123.98572
2016-12-04 13:00:00,114.0,202.0,59.17932816537468,120.021706
2016-12-04 14:00:00,113.0,196.0,59.17932816537468,118.52687
2016-12-04 15:00:00,109.0,217.0,59.17932816537468,121.44205
2016-12-04 16:00:00,107.0,216.0,59.17932816537468,127.24666
2016-12-04 17:00:00,111.0,211.0,59.17932816537468,131.62785
2016-12-04 18:00:00,124.0,196.0,59.17932816537468,128.32584
2016-12-04 19:00:00,121.0,186.0,59.17932816537468,128.42017
2016-12-04 20:00:00,117.0,183.0,59.17932816537468,131.24084
2016-12-04 21:00:00,123.0,186.0,59.17932816537468,130.57278
2016-12-04 22:00:00,124.0,173.0,59.17932816537468,132.1071
2016-12-04 23:00:00,122.0,171.0,59.17932816537468,133.0089
2016-12-05 00:00:00,132.0,159.0,59.17932816537468,120.409065
2016-12-05 01:00:00,144.0,177.0,59.17932816537468,117.64243
2016-12-05 02:00:00,152.0,142.0,59.17932816537468,120.66802
2016-12-05 03:00:00,152.0,151.0,59.17932816537468,139.23158
2016-12-05 04:00:00,168.0,128.0,59.17932816537468,135.18839
2016-12-05 05:00:00,174.0,92.0,59.17932816537468,144.60684
2016-12-05 06:00:00,179.0,83.0,59.17932816537468,138.87527
2016-12-05 12:00:00,160.0,92.0,59.17932816537468,133.80197
2016-12-05 15:00:00,160.0,143.0,59.17932816537468,131.93713
2016-12-05 16:00:00,182.0,136.0,59.17932816537468,137.98155
2016-12-05 17:00:00,186.0,149.0,59.17932816537468,137.87387
2016-12-05 18:00:00,155.0,150.0,59.17932816537468,137.60516
2016-12-05 21:00:00,159.0,142.0,59.17932816537468,129.18016
2016-12-05 22:00:00,178.0,148.0,59.17932816537468,138.35674
2016-12-05 23:00:00,169.0,146.0,59.17932816537468,149.49916
2016-12-06 00:00:00,166.0,151.0,59.17932816537468,146.24352
2016-12-06 01:00:00,173.0,148.0,59.17932816537468,140.95503
2016-12-06 02:00:00,180.0,169.0,59.17932816537468,140.53731
2016-12-06 03:00:00,187.0,165.0,59.17932816537468,146.89291
2016-12-06 04:00:00,200.0,175.0,59.17932816537468,155.83412
2016-12-06 05:00:00,211.0,128.0,59.17932816537468,126.145195
2016-12-06 06:00:00,208.0,124.0,59.17932816537468,123.015656
2016-12-06 09:00:00,196.0,133.0,59.17932816537468,116.81842
2016-12-06 10:00:00,184.0,134.0,59.17932816537468,112.88874
2016-12-06 11:00:00,151.0,142.0,59.17932816537468,100.6369
2016-12-06 12:00:00,132.0,157.0,59.17932816537468,102.956696
2016-12-06 13:00:00,134.0,158.0,59.17932816537468,109.95433
2016-12-06 14:00:00,131.0,161.0,59.17932816537468,105.7238
2016-12-06 15:00:00,131.0,155.0,59.17932816537468,108.22091
2016-12-06 16:00:00,129.0,159.0,59.17932816537468,109.96125
2016-12-06 17:00:00,142.0,162.0,59.17932816537468,113.54959
2016-12-06 18:00:00,148.0,161.0,59.17932816537468,115.87882
2016-12-06 19:00:00,166.0,166.0,59.17932816537468,117.027306
2016-12-06 21:00:00,147.0,160.0,59.17932816537468,122.98034
2016-12-06 22:00:00,162.0,164.0,59.17932816537468,124.00309
2016-12-06 23:00:00,153.0,167.0,59.17932816537468,126.77119
2016-12-07 00:00:00,168.0,168.0,59.17932816537468,110.90037
2016-12-07 01:00:00,169.0,181.0,59.17932816537468,111.209915
2016-12-07 02:00:00,163.0,185.0,59.17932816537468,109.81526
2016-12-07 03:00:00,158.0,185.0,59.17932816537468,111.57625
2016-12-07 04:00:00,159.0,175.0,59.17932816537468,108.727104
2016-12-07 05:00:00,136.0,173.0,59.17932816537468,101.608475
2016-12-07 06:00:00,108.0,158.0,59.17932816537468,89.73406
2016-12-07 18:00:00,102.0,188.0,59.17932816537468,140.057
2016-12-07 19:00:00,94.0,156.0,59.17932816537468,145.76328
2016-12-08 00:00:00,107.0,152.0,59.17932816537468,164.42334
2016-12-08 01:00:00,120.0,174.0,59.17932816537468,149.43594
2016-12-08 02:00:00,115.0,206.0,59.17932816537468,157.60619
2016-12-08 03:00:00,102.0,203.0,59.17932816537468,155.15582
2016-12-08 04:00:00,92.0,185.0,59.17932816537468,143.65698
2016-12-08 05:00:00,79.0,212.0,59.17932816537468,162.08008
2016-12-08 06:00:00,61.0,204.0,59.17932816537468,154.75722
2016-12-08 07:00:00,58.0,228.0,59.17932816537468,146.95946
2016-12-09 01:00:00,118.0,192.0,59.17932816537468,146.15405
2016-12-09 02:00:00,121.0,184.0,59.17932816537468,135.97937
2016-12-09 03:00:00,127.0,162.0,59.17932816537468,139.19533
2016-12-09 04:00:00,132.0,164.0,59.17932816537468,132.91031
2016-12-09 05:00:00,137.0,156.0,59.17932816537468,149.29161
2016-12-09 06:00:00,146.0,145.0,59.17932816537468,142.70518
2016-12-09 07:00:00,149.0,153.0,59.17932816537468,138.80005
2016-12-09 12:00:00,148.0,188.0,59.17932816537468,119.2997
2016-12-09 13:00:00,115.0,203.0,59.17932816537468,110.77039
2016-12-09 14:00:00,127.0,229.0,59.17932816537468,115.47762
2016-12-09 15:00:00,124.0,206.0,59.17932816537468,116.2956
2016-12-09 16:00:00,127.0,162.0,59.17932816537468,120.5886
2016-12-09 17:00:00,106.0,149.0,59.17932816537468,121.78984
2016-12-09 18:00:00,107.0,148.0,59.17932816537468,125.72553
2016-12-09 19:00:00,102.0,148.0,59.17932816537468,127.9627
2016-12-09 20:00:00,103.0,141.0,59.17932816537468,128.93933
2016-12-09 21:00:00,100.0,153.0,59.17932816537468,147.37189
2016-12-09 22:00:00,90.0,146.0,59.17932816537468,141.87764
2016-12-09 23:00:00,95.0,134.0,59.17932816537468,148.3257
2016-12-11 00:00:00,25.0,106.0,59.17932816537468,134.45201
2016-12-11 03:00:00,34.0,114.0,59.17932816537468,130.239
2016-12-11 05:00:00,33.0,125.0,59.17932816537468,127.130295
2016-12-11 06:00:00,32.0,122.0,59.17932816537468,126.52943
2016-12-11 08:00:00,44.0,128.0,59.17932816537468,110.144745
2016-12-11 09:00:00,46.0,155.0,59.17932816537468,102.54241
2016-12-11 10:00:00,39.0,143.0,59.17932816537468,106.573746
2016-12-11 15:00:00,47.0,110.0,59.17932816537468,99.06787
2016-12-11 16:00:00,48.0,114.0,59.17932816537468,97.89589
2016-12-11 18:00:00,51.0,114.0,59.17932816537468,102.95402
2016-12-11 19:00:00,47.0,114.0,59.17932816537468,103.34785
2016-12-11 20:00:00,50.0,93.0,59.17932816537468,109.10906
2016-12-11 21:00:00,50.0,95.0,59.17932816537468,105.123184
2016-12-11 22:00:00,42.0,105.0,59.17932816537468,105.87019
2016-12-12 00:00:00,41.0,91.0,59.17932816537468,99.81336
2016-12-12 02:00:00,38.0,98.0,59.17932816537468,106.28138
2016-12-12 03:00:00,35.0,100.0,59.17932816537468,103.24908
2016-12-12 04:00:00,31.0,91.0,59.17932816537468,103.55024
2016-12-12 05:00:00,28.0,60.0,59.17932816537468,101.621475
2016-12-12 06:00:00,38.0,48.0,59.17932816537468,100.27054
2016-12-12 09:00:00,56.0,51.0,59.17932816537468,126.586266
2016-12-12 10:00:00,62.0,58.0,59.17932816537468,117.589806
2016-12-12 12:00:00,59.0,60.0,59.17932816537468,99.81038
2016-12-12 15:00:00,76.0,65.0,59.17932816537468,95.65608
2016-12-12 17:00:00,72.0,70.0,59.17932816537468,117.74629
2016-12-12 18:00:00,86.0,74.0,59.17932816537468,109.001076
2016-12-12 20:00:00,91.0,83.0,59.17932816537468,107.4716
2016-12-12 21:00:00,97.0,84.0,59.17932816537468,108.49584
2016-12-12 22:00:00,104.0,78.0,59.17932816537468,106.68764
2016-12-12 23:00:00,109.0,84.0,59.17932816537468,106.99275
2016-12-13 00:00:00,119.0,88.0,59.17932816537468,95.63488
2016-12-13 02:00:00,86.0,114.0,59.17932816537468,95.73219
2016-12-13 03:00:00,71.0,99.0,59.17932816537468,99.96555
2016-12-13 04:00:00,75.0,102.0,59.17932816537468,100.290215
2016-12-13 05:00:00,48.0,92.0,59.17932816537468,92.78277
2016-12-13 06:00:00,49.0,99.0,59.17932816537468,91.324234
2016-12-13 07:00:00,58.0,100.0,59.17932816537468,93.43745
2016-12-13 08:00:00,52.0,88.0,59.17932816537468,99.277084
2016-12-13 09:00:00,61.0,95.0,59.17932816537468,101.436325
2016-12-13 10:00:00,66.0,95.0,59.17932816537468,95.26116
2016-12-13 12:00:00,60.0,86.0,59.17932816537468,94.47616
2016-12-13 14:00:00,72.0,77.0,59.17932816537468,94.77484
2016-12-13 15:00:00,60.0,71.0,59.17932816537468,94.25872
2016-12-13 16:00:00,60.0,69.0,59.17932816537468,97.55229
2016-12-13 17:00:00,64.0,76.0,59.17932816537468,99.04372
2016-12-13 18:00:00,69.0,88.0,59.17932816537468,104.57589
2016-12-13 19:00:00,71.0,96.0,59.17932816537468,106.86993
2016-12-13 20:00:00,67.0,95.0,59.17932816537468,100.116554
2016-12-13 21:00:00,70.0,99.0,59.17932816537468,100.641426
2016-12-13 22:00:00,73.0,109.0,59.17932816537468,100.1475
2016-12-13 23:00:00,75.0,104.0,59.17932816537468,102.83168
2016-12-14 00:00:00,76.0,107.0,59.17932816537468,93.227165
2016-12-14 16:00:00,102.0,177.0,59.17932816537468,95.6697
2016-12-14 17:00:00,112.0,168.0,59.17932816537468,96.39896
2016-12-15 15:00:00,116.0,143.0,59.17932816537468,103.32613
2016-12-15 17:00:00,119.0,162.0,59.17932816537468,114.88809
2016-12-15 18:00:00,112.0,174.0,59.17932816537468,130.03668
2016-12-16 04:00:00,104.0,175.0,59.17932816537468,131.18999
2016-12-16 05:00:00,105.0,165.0,59.17932816537468,122.55154
2016-12-16 08:00:00,116.0,156.0,59.17932816537468,115.381996
2016-12-16 09:00:00,119.0,98.0,59.17932816537468,109.81461
2016-12-16 10:00:00,141.0,104.0,59.17932816537468,115.73037
2016-12-16 11:00:00,117.0,101.0,59.17932816537468,116.05314
2016-12-16 12:00:00,116.0,95.0,59.17932816537468,116.4824
2016-12-16 13:00:00,114.0,92.0,59.17932816537468,117.019646
2016-12-16 14:00:00,109.0,89.0,59.17932816537468,130.73468
2016-12-16 15:00:00,110.0,97.0,59.17932816537468,114.745285
2016-12-16 16:00:00,104.0,94.0,59.17932816537468,120.03269
2016-12-16 17:00:00,102.0,114.0,59.17932816537468,123.21996
2016-12-16 18:00:00,103.0,108.0,59.17932816537468,128.34506
2016-12-17 03:00:00,136.0,95.0,59.17932816537468,128.1901
2016-12-17 04:00:00,148.0,101.0,59.17932816537468,132.48193
2016-12-17 05:00:00,141.0,109.0,59.17932816537468,131.6843
2016-12-17 06:00:00,138.0,112.0,59.17932816537468,115.88339
2016-12-17 07:00:00,133.0,93.0,59.17932816537468,91.35089
2016-12-17 08:00:00,134.0,92.0,59.17932816537468,92.388954
2016-12-17 09:00:00,136.0,81.0,59.17932816537468,76.32173
2016-12-17 10:00:00,173.0,106.0,59.17932816537468,71.69659
2016-12-17 11:00:00,168.0,122.0,59.17932816537468,80.30843
2016-12-17 13:00:00,136.0,127.0,59.17932816537468,80.01572
2016-12-17 14:00:00,157.0,134.0,59.17932816537468,84.87513
2016-12-17 15:00:00,152.0,155.0,59.17932816537468,91.40061
2016-12-17 16:00:00,152.0,138.0,59.17932816537468,94.861946
2016-12-17 17:00:00,139.0,134.0,59.17932816537468,108.809006
2016-12-17 18:00:00,168.0,138.0,59.17932816537468,106.42024
2016-12-17 19:00:00,192.0,141.0,59.17932816537468,122.39785
2016-12-17 20:00:00,193.0,135.0,59.17932816537468,125.9578
2016-12-17 21:00:00,181.0,142.0,59.17932816537468,125.092285
2016-12-17 22:00:00,191.0,139.0,59.17932816537468,130.0539
2016-12-17 23:00:00,197.0,145.0,59.17932816537468,125.21831
2016-12-18 00:00:00,179.0,148.0,59.17932816537468,127.56572
2016-12-18 02:00:00,188.0,148.0,59.17932816537468,111.128746
2016-12-18 03:00:00,175.0,152.0,59.17932816537468,112.95468
2016-12-18 04:00:00,168.0,153.0,59.17932816537468,115.19496
2016-12-18 05:00:00,179.0,146.0,59.17932816537468,112.18961
2016-12-18 06:00:00,198.0,134.0,59.17932816537468,109.81315
2016-12-18 07:00:00,139.0,135.0,59.17932816537468,110.58806
2016-12-18 08:00:00,126.0,110.0,59.17932816537468,113.81233
2016-12-18 09:00:00,129.0,112.0,59.17932816537468,103.65647
2016-12-18 10:00:00,135.0,130.0,59.17932816537468,108.223206
2016-12-18 13:00:00,127.0,114.0,59.17932816537468,114.69362
2016-12-18 15:00:00,175.0,109.0,59.17932816537468,113.71719
2016-12-18 16:00:00,210.0,107.0,59.17932816537468,114.920525
2016-12-18 18:00:00,216.0,124.0,59.17932816537468,119.97785
2016-12-18 19:00:00,191.0,121.0,59.17932816537468,123.66034
2016-12-18 20:00:00,191.0,117.0,59.17932816537468,114.03232
2016-12-18 21:00:00,187.0,123.0,59.17932816537468,116.75995
2016-12-18 22:00:00,220.0,124.0,59.17932816537468,121.790985
2016-12-19 00:00:00,196.0,132.0,59.17932816537468,119.80573
2016-12-19 01:00:00,192.0,144.0,59.17932816537468,115.9514
2016-12-19 02:00:00,176.0,152.0,59.17932816537468,119.32379
2016-12-19 03:00:00,194.0,152.0,59.17932816537468,117.78705
2016-12-19 04:00:00,178.0,168.0,59.17932816537468,115.70136
2016-12-19 05:00:00,135.0,174.0,59.17932816537468,113.38729
2016-12-19 06:00:00,126.0,179.0,59.17932816537468,114.67493
2016-12-19 07:00:00,118.0,170.0,59.17932816537468,118.57541
2016-12-19 08:00:00,107.0,170.0,59.17932816537468,115.11404
2016-12-19 09:00:00,97.0,170.0,59.17932816537468,115.737206
2016-12-19 10:00:00,111.0,162.0,59.17932816537468,136.71068
2016-12-19 12:00:00,140.0,160.0,59.17932816537468,125.20101
2016-12-19 14:00:00,154.0,161.0,59.17932816537468,117.40887
2016-12-19 15:00:00,161.0,160.0,59.17932816537468,113.03997
2016-12-19 16:00:00,146.0,182.0,59.17932816537468,112.06551
2016-12-19 17:00:00,142.0,186.0,59.17932816537468,119.66493
2016-12-19 18:00:00,153.0,155.0,59.17932816537468,119.345184
2016-12-19 19:00:00,147.0,148.0,59.17932816537468,124.14846
2016-12-19 20:00:00,144.0,151.0,59.17932816537468,126.52732
2016-12-19 21:00:00,139.0,159.0,59.17932816537468,131.6233
2016-12-19 22:00:00,131.0,178.0,59.17932816537468,135.21625
2016-12-19 23:00:00,127.0,169.0,59.17932816537468,138.46796
2016-12-20 00:00:00,138.0,166.0,59.17932816537468,130.03876
2016-12-20 01:00:00,139.0,173.0,59.17932816537468,126.73783
2016-12-20 02:00:00,169.0,180.0,59.17932816537468,124.26768
2016-12-20 03:00:00,186.0,187.0,59.17932816537468,127.58532
2016-12-20 04:00:00,194.0,200.0,59.17932816537468,125.124535
2016-12-20 05:00:00,182.0,211.0,59.17932816537468,125.418106
2016-12-20 06:00:00,185.0,208.0,59.17932816537468,122.83157
2016-12-20 07:00:00,141.0,208.0,59.17932816537468,128.35356
2016-12-20 08:00:00,158.0,208.0,59.17932816537468,119.12595
2016-12-20 09:00:00,152.0,196.0,59.17932816537468,118.01989
2016-12-20 10:00:00,174.0,184.0,59.17932816537468,119.68942
2016-12-20 12:00:00,207.0,132.0,59.17932816537468,116.03562
