timestamp,temperature,relative_humidity,surface_pressure,precipitation,wind_speed,wind_direction
2016-02-09 00:00:00+00:00,6.3,77,958.5,0.0,3.6,270
2016-02-09 01:00:00+00:00,6.5,76,959.2,0.0,4.4,261
2016-02-09 02:00:00+00:00,10.1,64,960.2,0.0,3.3,264
2016-02-09 03:00:00+00:00,10.9,62,960.1,0.0,3.0,256
2016-02-09 04:00:00+00:00,11.5,60,959.3,0.0,2.6,254
2016-02-09 05:00:00+00:00,15.3,47,958.2,0.0,1.1,198
2016-02-09 06:00:00+00:00,15.3,45,956.7,0.0,1.8,90
2016-02-09 07:00:00+00:00,15.8,42,955.1,0.0,4.0,80
2016-02-09 08:00:00+00:00,16.1,40,954.9,0.0,5.5,67
2016-02-09 09:00:00+00:00,15.9,41,954.9,0.0,6.2,54
2016-02-09 10:00:00+00:00,14.0,50,954.7,0.0,4.4,35
2016-02-09 11:00:00+00:00,11.8,62,954.4,0.0,9.4,43
2016-02-09 12:00:00+00:00,11.3,64,954.6,0.0,7.9,16
2016-02-09 13:00:00+00:00,10.5,69,954.9,0.0,6.5,354
2016-02-09 14:00:00+00:00,9.2,76,954.8,0.0,6.0,343
2016-02-09 15:00:00+00:00,8.4,83,954.6,0.0,7.1,336
2016-02-09 16:00:00+00:00,8.9,81,954.3,0.0,5.8,338
2016-02-09 17:00:00+00:00,8.5,81,953.9,0.0,5.5,337
2016-02-09 18:00:00+00:00,8.2,81,952.9,0.0,8.1,339
2016-02-09 19:00:00+00:00,8.0,81,952.3,0.0,6.7,344
2016-02-09 20:00:00+00:00,7.8,81,951.4,0.0,5.8,353
2016-02-09 21:00:00+00:00,8.0,82,950.9,0.0,6.1,357
2016-02-09 22:00:00+00:00,7.3,81,950.0,0.0,4.4,351
2016-02-09 23:00:00+00:00,7.1,84,950.7,0.0,3.1,324
2016-02-10 00:00:00+00:00,6.7,87,950.9,0.0,4.6,321
2016-02-10 01:00:00+00:00,7.7,82,951.6,0.0,6.4,333
2016-02-10 02:00:00+00:00,11.7,65,953.0,0.0,5.2,348
2016-02-10 03:00:00+00:00,12.6,55,953.0,0.0,4.7,9
2016-02-10 04:00:00+00:00,12.9,52,952.3,0.0,4.8,13
2016-02-10 05:00:00+00:00,16.8,36,951.6,0.0,4.3,24
2016-02-10 06:00:00+00:00,16.7,37,950.1,0.0,3.7,29
2016-02-10 07:00:00+00:00,16.8,37,949.0,0.0,3.1,36
2016-02-10 08:00:00+00:00,17.3,35,949.0,0.0,2.5,45
2016-02-10 09:00:00+00:00,17.2,35,949.2,0.0,2.1,31
2016-02-10 10:00:00+00:00,14.2,50,948.8,0.0,5.0,339
2016-02-10 11:00:00+00:00,12.4,53,949.0,0.0,8.5,348
2016-02-10 12:00:00+00:00,12.0,51,949.4,0.0,7.5,343
2016-02-10 13:00:00+00:00,11.7,54,950.3,0.0,8.0,333
2016-02-10 14:00:00+00:00,10.5,58,950.1,0.0,7.2,333
2016-02-10 15:00:00+00:00,8.6,70,950.2,0.0,6.9,332
2016-02-10 16:00:00+00:00,8.4,73,950.3,0.0,7.6,335
2016-02-10 17:00:00+00:00,8.2,74,950.1,0.0,7.4,346
2016-02-10 18:00:00+00:00,7.9,77,950.0,0.0,7.2,3
2016-02-10 19:00:00+00:00,7.5,80,949.7,0.0,7.5,17
2016-02-10 20:00:00+00:00,6.2,83,949.3,0.0,6.7,36
2016-02-10 21:00:00+00:00,5.9,85,948.8,0.0,6.4,47
2016-02-10 22:00:00+00:00,6.3,86,948.7,0.0,6.7,54
2016-02-10 23:00:00+00:00,6.6,86,950.5,0.0,8.4,47
2016-02-11 00:00:00+00:00,7.0,86,950.8,0.0,6.1,360
2016-02-11 01:00:00+00:00,8.1,81,951.8,0.0,6.0,343
2016-02-11 02:00:00+00:00,11.6,65,953.0,0.0,4.3,336
2016-02-11 03:00:00+00:00,12.1,62,952.5,0.0,4.7,360
2016-02-11 04:00:00+00:00,13.1,59,951.8,0.0,4.5,14
2016-02-11 05:00:00+00:00,16.7,46,951.2,0.0,4.3,24
2016-02-11 06:00:00+00:00,17.0,44,949.5,0.0,3.7,29
2016-02-11 07:00:00+00:00,17.2,45,948.7,0.0,3.3,49
2016-02-11 08:00:00+00:00,17.6,43,948.0,0.0,2.8,40
2016-02-11 09:00:00+00:00,17.4,44,948.5,0.0,2.2,9
2016-02-11 10:00:00+00:00,15.1,54,947.6,0.0,5.8,338
2016-02-11 11:00:00+00:00,15.2,51,948.2,0.0,7.9,336
2016-02-11 12:00:00+00:00,14.0,53,948.5,0.0,9.0,337
2016-02-11 13:00:00+00:00,13.9,53,948.9,0.0,9.1,342
2016-02-11 14:00:00+00:00,13.0,59,949.0,0.0,9.1,342
2016-02-11 15:00:00+00:00,12.4,65,949.0,0.0,8.1,339
2016-02-11 16:00:00+00:00,12.6,66,948.9,0.0,8.0,342
2016-02-11 17:00:00+00:00,12.7,67,948.5,0.0,8.9,346
2016-02-11 18:00:00+00:00,12.5,67,948.2,0.0,9.0,344
2016-02-11 19:00:00+00:00,12.5,67,947.7,0.0,8.8,341
2016-02-11 20:00:00+00:00,12.3,71,947.1,0.0,8.0,342
2016-02-11 21:00:00+00:00,12.2,70,947.1,0.0,6.8,342
2016-02-11 22:00:00+00:00,12.0,72,946.9,0.0,6.4,322
2016-02-11 23:00:00+00:00,11.7,73,947.6,0.0,4.7,302
2016-02-12 00:00:00+00:00,11.4,76,947.9,0.0,3.7,299
2016-02-12 01:00:00+00:00,11.3,76,948.4,0.0,8.5,298
2016-02-12 02:00:00+00:00,14.5,65,949.7,0.0,9.2,309
2016-02-12 03:00:00+00:00,15.5,62,949.2,0.0,8.2,322
2016-02-12 04:00:00+00:00,16.1,61,949.1,0.0,5.8,330
2016-02-12 05:00:00+00:00,18.9,52,948.8,0.0,4.6,18
2016-02-12 06:00:00+00:00,19.0,52,948.1,0.0,10.6,55
2016-02-12 07:00:00+00:00,18.3,56,948.1,0.0,15.3,63
2016-02-12 08:00:00+00:00,17.7,58,948.8,0.0,19.6,73
2016-02-12 09:00:00+00:00,17.0,56,950.7,0.0,20.1,75
2016-02-12 10:00:00+00:00,13.6,53,949.9,0.0,16.3,62
2016-02-12 11:00:00+00:00,13.6,48,950.8,0.0,16.0,67
2016-02-12 12:00:00+00:00,13.5,44,953.0,0.0,16.4,64
2016-02-12 13:00:00+00:00,13.5,42,954.2,0.0,16.3,59
2016-02-12 14:00:00+00:00,13.0,42,955.5,0.0,16.2,53
2016-02-12 15:00:00+00:00,11.6,42,956.4,0.0,14.5,48
2016-02-12 16:00:00+00:00,11.3,42,956.6,0.0,10.4,46
2016-02-12 17:00:00+00:00,10.7,45,957.2,0.0,6.1,40
2016-02-12 18:00:00+00:00,10.6,53,957.8,0.0,3.7,241
2016-02-12 19:00:00+00:00,10.3,58,958.3,0.0,6.9,223
2016-02-12 20:00:00+00:00,9.3,62,958.7,0.0,4.1,225
2016-02-12 21:00:00+00:00,9.1,64,958.8,0.0,3.1,225
2016-02-12 22:00:00+00:00,8.3,56,958.0,0.0,3.0,194
2016-02-12 23:00:00+00:00,8.4,59,958.4,0.0,3.1,111
2016-02-13 00:00:00+00:00,8.6,59,959.2,0.0,5.2,65
2016-02-13 01:00:00+00:00,8.9,55,961.0,0.0,8.2,75
2016-02-13 02:00:00+00:00,9.4,40,962.0,0.0,11.3,73
2016-02-13 03:00:00+00:00,9.4,36,962.8,0.0,13.2,68
2016-02-13 04:00:00+00:00,9.6,34,963.3,0.0,13.0,62
2016-02-13 05:00:00+00:00,9.7,34,963.0,0.0,12.3,52
2016-02-13 06:00:00+00:00,9.3,34,962.3,0.0,10.8,53
2016-02-13 07:00:00+00:00,8.9,35,962.0,0.0,10.1,55
2016-02-13 08:00:00+00:00,8.7,36,962.4,0.0,9.6,56
2016-02-13 09:00:00+00:00,8.6,36,963.4,0.0,9.4,50
2016-02-13 10:00:00+00:00,7.4,44,964.6,0.0,12.0,49
2016-02-13 11:00:00+00:00,7.3,45,965.9,0.0,10.5,41
2016-02-13 12:00:00+00:00,6.6,46,967.0,0.0,9.3,28
2016-02-13 13:00:00+00:00,6.3,49,968.5,0.0,7.9,357
2016-02-13 14:00:00+00:00,5.7,54,969.0,0.0,5.6,333
2016-02-13 15:00:00+00:00,5.1,60,969.9,0.0,6.3,294
2016-02-13 16:00:00+00:00,4.9,64,970.1,0.0,8.2,285
2016-02-13 17:00:00+00:00,4.2,69,970.2,0.0,8.8,282
2016-02-13 18:00:00+00:00,4.6,71,970.1,0.0,8.5,282
2016-02-13 19:00:00+00:00,4.5,72,969.8,0.0,7.6,275
2016-02-13 20:00:00+00:00,3.4,76,969.3,0.0,6.8,273
2016-02-13 21:00:00+00:00,3.2,77,969.3,0.0,5.4,274
2016-02-13 22:00:00+00:00,2.2,89,969.6,0.0,2.9,277
2016-02-13 23:00:00+00:00,2.1,89,969.5,0.0,0.7,90
2016-02-14 00:00:00+00:00,2.3,89,970.3,0.0,0.7,90
2016-02-14 01:00:00+00:00,2.8,87,971.7,0.0,1.4,270
2016-02-14 02:00:00+00:00,4.1,83,972.8,0.0,2.0,315
2016-02-14 03:00:00+00:00,4.5,77,973.6,0.0,0.7,270
2016-02-14 04:00:00+00:00,4.3,73,973.4,0.0,0.8,153
2016-02-14 05:00:00+00:00,6.0,59,973.2,0.0,0.5,45
2016-02-14 06:00:00+00:00,5.9,56,972.1,0.0,1.8,360
2016-02-14 07:00:00+00:00,6.0,53,971.1,0.0,3.7,349
2016-02-14 08:00:00+00:00,6.9,51,971.5,0.0,4.4,351
2016-02-14 09:00:00+00:00,6.8,51,971.4,0.0,5.2,326
2016-02-14 10:00:00+00:00,4.5,59,972.0,0.0,8.8,279
2016-02-14 11:00:00+00:00,4.0,67,972.2,0.0,11.1,295
2016-02-14 12:00:00+00:00,4.0,68,973.1,0.0,11.8,301
2016-02-14 13:00:00+00:00,4.0,68,974.0,0.0,10.8,307
2016-02-14 14:00:00+00:00,3.4,70,974.6,0.0,8.9,310
2016-02-14 15:00:00+00:00,2.4,77,974.9,0.0,5.2,304
2016-02-14 16:00:00+00:00,2.2,81,974.8,0.0,4.1,285
2016-02-14 17:00:00+00:00,1.8,83,974.6,0.0,3.6,276
2016-02-14 18:00:00+00:00,2.4,80,974.3,0.0,4.0,275
2016-02-14 19:00:00+00:00,1.9,80,973.8,0.0,5.0,291
2016-02-14 20:00:00+00:00,0.8,84,973.2,0.0,7.4,313
2016-02-14 21:00:00+00:00,0.6,85,972.7,0.0,7.1,311
2016-02-14 22:00:00+00:00,0.1,90,971.9,0.0,6.2,306
2016-02-14 23:00:00+00:00,0.8,84,972.6,0.0,4.4,279
2016-02-15 00:00:00+00:00,0.7,82,972.7,0.0,3.7,349
2016-02-15 01:00:00+00:00,1.0,78,973.2,0.0,3.4,342
2016-02-15 02:00:00+00:00,6.0,49,974.4,0.0,5.4,4
2016-02-15 03:00:00+00:00,6.2,47,973.9,0.0,5.9,14
2016-02-15 04:00:00+00:00,6.5,47,973.2,0.0,6.0,25
2016-02-15 05:00:00+00:00,9.4,38,972.3,0.0,5.2,34
2016-02-15 06:00:00+00:00,9.3,37,970.6,0.0,4.6,39
2016-02-15 07:00:00+00:00,9.3,37,969.2,0.0,5.2,25
2016-02-15 08:00:00+00:00,9.2,37,968.7,0.0,6.0,17
2016-02-15 09:00:00+00:00,9.0,40,968.5,0.0,8.2,15
2016-02-15 10:00:00+00:00,7.4,46,969.6,0.0,7.0,348
2016-02-15 11:00:00+00:00,6.9,48,969.5,0.0,8.3,342
2016-02-15 12:00:00+00:00,6.4,48,970.8,0.0,8.9,339
2016-02-15 13:00:00+00:00,6.4,49,971.9,0.0,6.9,332
2016-02-15 14:00:00+00:00,5.9,51,972.7,0.0,6.3,329
2016-02-15 15:00:00+00:00,4.3,60,972.8,0.0,5.0,330
2016-02-15 16:00:00+00:00,3.9,61,972.3,0.0,4.4,305
2016-02-15 17:00:00+00:00,4.6,54,972.4,0.0,4.9,287
2016-02-15 18:00:00+00:00,3.2,63,971.8,0.0,6.6,292
2016-02-15 19:00:00+00:00,3.1,62,971.5,0.0,7.3,290
2016-02-15 20:00:00+00:00,3.3,64,970.7,0.0,7.9,267
2016-02-15 21:00:00+00:00,3.5,65,970.6,0.0,7.4,247
2016-02-15 22:00:00+00:00,2.4,63,969.7,0.0,7.9,227
2016-02-15 23:00:00+00:00,2.3,67,970.4,0.0,8.5,242
2016-02-16 00:00:00+00:00,1.8,73,970.3,0.0,6.9,261
2016-02-16 01:00:00+00:00,3.8,64,971.1,0.0,6.5,270
2016-02-16 02:00:00+00:00,7.9,53,972.1,0.0,5.4,262
2016-02-16 03:00:00+00:00,8.2,48,972.0,0.0,4.0,280
2016-02-16 04:00:00+00:00,8.5,47,971.4,0.0,2.5,262
2016-02-16 05:00:00+00:00,11.6,36,970.7,0.0,1.8,259
2016-02-16 06:00:00+00:00,11.2,37,969.0,0.0,0.8,243
2016-02-16 07:00:00+00:00,11.5,36,967.7,0.0,0.7,90
2016-02-16 08:00:00+00:00,11.8,33,967.1,0.0,1.9,68
2016-02-16 09:00:00+00:00,11.8,34,967.4,0.0,1.8,37
2016-02-16 10:00:00+00:00,9.3,43,966.8,0.0,1.9,68
2016-02-16 11:00:00+00:00,8.4,56,966.8,0.0,5.4,318
2016-02-16 12:00:00+00:00,7.4,61,968.3,0.0,6.4,317
2016-02-16 13:00:00+00:00,7.5,57,969.2,0.0,6.7,324
2016-02-16 14:00:00+00:00,6.6,60,969.9,0.0,5.8,330
2016-02-16 15:00:00+00:00,5.4,66,969.7,0.0,5.5,337
2016-02-16 16:00:00+00:00,6.0,61,969.2,0.0,5.4,340
2016-02-16 17:00:00+00:00,5.6,57,968.8,0.0,5.5,328
2016-02-16 18:00:00+00:00,5.6,53,968.3,0.0,4.4,351
2016-02-16 19:00:00+00:00,3.6,65,967.5,0.0,0.8,207
2016-02-16 20:00:00+00:00,2.1,78,966.6,0.0,0.8,207
2016-02-16 21:00:00+00:00,1.4,84,966.1,0.0,2.6,214
2016-02-16 22:00:00+00:00,2.5,79,966.1,0.0,5.9,223
2016-02-16 23:00:00+00:00,2.6,77,966.7,0.0,7.1,229
2016-02-17 00:00:00+00:00,2.4,77,966.8,0.0,5.4,278
2016-02-17 01:00:00+00:00,3.5,74,967.5,0.0,4.3,294
2016-02-17 02:00:00+00:00,8.7,50,968.8,0.0,3.3,319
2016-02-17 03:00:00+00:00,9.0,50,968.9,0.0,1.6,333
2016-02-17 04:00:00+00:00,10.3,50,967.9,0.0,1.1,198
2016-02-17 05:00:00+00:00,12.8,39,967.2,0.0,3.6,180
2016-02-17 06:00:00+00:00,12.6,39,965.8,0.0,4.4,171
2016-02-17 07:00:00+00:00,12.9,38,964.9,0.0,3.7,151
2016-02-17 08:00:00+00:00,13.4,35,964.6,0.0,2.1,149
2016-02-17 09:00:00+00:00,13.3,35,964.8,0.0,2.3,129
2016-02-17 10:00:00+00:00,10.3,46,965.1,0.0,2.3,342
2016-02-17 11:00:00+00:00,9.2,56,965.1,0.0,5.8,4
2016-02-17 12:00:00+00:00,8.7,56,966.6,0.0,6.6,351
2016-02-17 13:00:00+00:00,7.6,63,967.0,0.0,6.5,354
2016-02-17 14:00:00+00:00,6.6,66,967.1,0.0,6.8,360
2016-02-17 15:00:00+00:00,4.6,71,966.8,0.0,7.4,14
2016-02-17 16:00:00+00:00,5.3,69,967.1,0.0,4.4,35
2016-02-17 17:00:00+00:00,4.8,72,966.9,0.0,7.1,41
2016-02-17 18:00:00+00:00,4.2,74,966.8,0.0,7.2,37
2016-02-17 19:00:00+00:00,4.2,74,966.4,0.0,5.2,56
2016-02-17 20:00:00+00:00,2.6,78,965.3,0.0,3.9,112
2016-02-17 21:00:00+00:00,2.6,78,964.8,0.0,1.8,169
2016-02-17 22:00:00+00:00,3.5,74,964.4,0.0,5.2,196
2016-02-17 23:00:00+00:00,2.7,81,964.5,0.0,5.1,231
2016-02-18 00:00:00+00:00,2.2,88,964.0,0.0,5.4,274
2016-02-18 01:00:00+00:00,3.9,82,964.5,0.0,3.5,294
2016-02-18 02:00:00+00:00,9.8,60,965.4,0.0,2.4,243
2016-02-18 03:00:00+00:00,10.0,55,964.8,0.0,4.4,215
2016-02-18 04:00:00+00:00,11.1,53,963.4,0.0,7.1,195
2016-02-18 05:00:00+00:00,14.3,40,962.1,0.0,7.2,186
2016-02-18 06:00:00+00:00,14.6,40,960.2,0.0,6.1,180
2016-02-18 07:00:00+00:00,14.8,40,958.9,0.0,5.2,168
2016-02-18 08:00:00+00:00,14.9,38,958.6,0.0,5.1,176
2016-02-18 09:00:00+00:00,14.8,39,958.9,0.0,4.8,167
2016-02-18 10:00:00+00:00,12.5,44,958.2,0.0,2.2,270
2016-02-18 11:00:00+00:00,11.5,51,959.7,0.0,6.8,360
2016-02-18 12:00:00+00:00,11.4,50,960.9,0.0,8.0,8
2016-02-18 13:00:00+00:00,11.0,52,962.9,0.0,9.6,13
2016-02-18 14:00:00+00:00,11.8,49,964.2,0.0,10.7,14
2016-02-18 15:00:00+00:00,11.2,54,965.3,0.0,8.7,355
2016-02-18 16:00:00+00:00,10.6,56,965.2,0.0,7.9,313
2016-02-18 17:00:00+00:00,8.7,62,965.4,0.0,8.6,292
2016-02-18 18:00:00+00:00,9.1,62,965.3,0.0,7.7,281
2016-02-18 19:00:00+00:00,8.2,66,964.9,0.2,8.0,275
2016-02-18 20:00:00+00:00,6.9,74,964.5,0.4,6.5,267
2016-02-18 21:00:00+00:00,7.1,74,964.5,0.2,5.9,256
2016-02-18 22:00:00+00:00,6.9,80,964.1,0.0,6.8,245
2016-02-18 23:00:00+00:00,6.9,81,965.0,0.0,8.2,241
2016-02-19 00:00:00+00:00,6.3,84,965.1,0.0,7.1,255
2016-02-19 01:00:00+00:00,6.5,87,966.1,0.0,8.0,275
2016-02-19 02:00:00+00:00,12.0,69,967.8,0.0,7.9,294
2016-02-19 03:00:00+00:00,12.9,51,968.4,0.0,6.4,317
2016-02-19 04:00:00+00:00,13.2,39,967.9,0.0,7.2,27
2016-02-19 05:00:00+00:00,15.9,27,967.7,0.0,9.3,36
2016-02-19 06:00:00+00:00,16.1,24,966.6,0.0,10.0,38
2016-02-19 07:00:00+00:00,16.3,23,965.5,0.0,10.5,38
2016-02-19 08:00:00+00:00,15.7,24,965.3,0.0,11.2,40
2016-02-19 09:00:00+00:00,15.6,26,965.9,0.0,12.0,39
2016-02-19 10:00:00+00:00,13.7,28,968.0,0.0,11.9,2
2016-02-19 11:00:00+00:00,12.8,35,968.9,0.0,10.0,13
2016-02-19 12:00:00+00:00,12.8,32,970.7,0.0,12.2,2
2016-02-19 13:00:00+00:00,13.0,30,972.3,0.0,12.3,345
2016-02-19 14:00:00+00:00,12.5,31,973.3,0.0,10.6,332
2016-02-19 15:00:00+00:00,11.3,31,973.9,0.0,9.9,316
2016-02-19 16:00:00+00:00,11.4,31,974.1,0.0,9.2,315
2016-02-19 17:00:00+00:00,10.7,32,974.1,0.0,9.2,312
2016-02-19 18:00:00+00:00,11.2,31,973.8,0.0,8.7,308
2016-02-19 19:00:00+00:00,11.2,31,973.3,0.0,8.3,304
2016-02-19 20:00:00+00:00,9.3,37,972.1,0.0,8.1,302
2016-02-19 21:00:00+00:00,9.7,33,971.6,0.0,7.9,300
2016-02-19 22:00:00+00:00,7.7,54,971.2,0.0,4.8,283
2016-02-19 23:00:00+00:00,7.5,54,971.2,0.0,5.2,286
2016-02-20 00:00:00+00:00,7.3,54,971.1,0.0,5.8,292
2016-02-20 01:00:00+00:00,8.3,57,970.9,0.0,8.4,290
2016-02-20 02:00:00+00:00,12.5,24,971.9,0.0,7.7,307
2016-02-20 03:00:00+00:00,12.6,25,970.9,0.0,6.5,341
2016-02-20 04:00:00+00:00,13.2,26,970.1,0.0,4.7,351
2016-02-20 05:00:00+00:00,14.1,22,968.3,0.0,1.8,323
2016-02-20 06:00:00+00:00,14.3,22,966.1,0.0,2.6,236
2016-02-20 07:00:00+00:00,14.4,24,964.2,0.0,4.1,218
2016-02-20 08:00:00+00:00,14.5,26,963.3,0.0,3.9,214
2016-02-20 09:00:00+00:00,14.4,26,962.6,0.0,1.9,248
2016-02-20 10:00:00+00:00,12.0,31,963.3,0.0,4.7,274
2016-02-20 11:00:00+00:00,11.2,39,962.3,0.0,6.9,321
2016-02-20 12:00:00+00:00,10.4,37,962.3,0.0,7.5,325
2016-02-20 13:00:00+00:00,9.6,41,962.0,0.0,7.9,321
2016-02-20 14:00:00+00:00,9.7,41,962.2,0.0,7.7,323
2016-02-20 15:00:00+00:00,8.4,45,961.7,0.0,7.5,325
2016-02-20 16:00:00+00:00,8.5,46,960.8,0.0,6.8,328
2016-02-20 17:00:00+00:00,8.0,50,960.5,0.0,7.4,346
2016-02-20 18:00:00+00:00,7.5,54,959.1,0.0,6.5,354
2016-02-20 19:00:00+00:00,8.1,51,958.2,0.0,5.8,356
2016-02-20 20:00:00+00:00,7.8,53,957.1,0.0,6.6,9
2016-02-20 21:00:00+00:00,7.8,53,956.2,0.0,7.4,29
2016-02-20 22:00:00+00:00,7.5,57,955.9,0.0,7.4,51
2016-02-20 23:00:00+00:00,7.5,59,956.0,0.0,7.1,49
2016-02-21 00:00:00+00:00,7.5,63,956.2,0.0,6.9,28
2016-02-21 01:00:00+00:00,7.8,66,957.2,0.0,9.4,2
2016-02-21 02:00:00+00:00,8.7,69,957.8,0.0,10.9,8
2016-02-21 03:00:00+00:00,8.9,72,958.6,0.0,13.0,19
2016-02-21 04:00:00+00:00,8.5,75,959.0,0.0,14.4,22
2016-02-21 05:00:00+00:00,9.1,74,959.2,0.0,16.5,20
2016-02-21 06:00:00+00:00,9.0,73,958.6,0.0,18.9,24
2016-02-21 07:00:00+00:00,9.3,73,958.7,0.0,19.0,29
2016-02-21 08:00:00+00:00,9.2,71,959.1,0.0,18.4,31
2016-02-21 09:00:00+00:00,9.1,73,960.3,0.0,15.3,27
2016-02-21 10:00:00+00:00,8.1,78,962.1,0.0,9.1,9
2016-02-21 11:00:00+00:00,8.2,79,962.8,0.4,6.6,315
2016-02-21 12:00:00+00:00,7.8,85,964.6,0.2,8.7,277
2016-02-21 13:00:00+00:00,7.5,87,965.7,0.2,11.2,264
2016-02-21 14:00:00+00:00,7.4,87,966.2,0.5,10.5,262
2016-02-21 15:00:00+00:00,6.3,89,966.7,0.5,11.2,249
2016-02-21 16:00:00+00:00,6.2,89,967.1,0.3,11.1,245
2016-02-21 17:00:00+00:00,5.9,89,967.5,0.1,10.5,248
2016-02-21 18:00:00+00:00,5.9,88,967.3,0.0,11.6,248
2016-02-21 19:00:00+00:00,5.8,88,966.7,0.0,12.1,247
2016-02-21 20:00:00+00:00,5.5,87,965.9,0.0,11.8,250
2016-02-21 21:00:00+00:00,5.5,86,965.2,0.0,12.7,255
2016-02-21 22:00:00+00:00,6.0,86,966.1,0.0,12.1,243
2016-02-21 23:00:00+00:00,6.0,86,965.4,0.0,12.6,243
2016-02-22 00:00:00+00:00,6.0,86,966.2,0.0,9.0,254
2016-02-22 01:00:00+00:00,6.3,86,966.4,0.0,6.1,267
2016-02-22 02:00:00+00:00,9.2,72,967.2,0.0,3.3,283
2016-02-22 03:00:00+00:00,9.8,62,967.1,0.0,1.5,284
2016-02-22 04:00:00+00:00,10.7,58,966.6,0.0,2.3,129
2016-02-22 05:00:00+00:00,13.5,43,966.4,0.0,4.7,122
2016-02-22 06:00:00+00:00,13.3,44,965.0,0.0,6.2,111
2016-02-22 07:00:00+00:00,13.6,44,964.0,0.0,6.6,99
2016-02-22 08:00:00+00:00,14.2,41,964.0,0.0,7.2,90
2016-02-22 09:00:00+00:00,13.6,42,964.2,0.0,7.1,75
2016-02-22 10:00:00+00:00,12.1,58,964.0,0.0,5.1,82
2016-02-22 11:00:00+00:00,11.4,70,965.4,0.0,3.1,21
2016-02-22 12:00:00+00:00,11.2,70,967.2,0.3,3.0,346
2016-02-22 13:00:00+00:00,10.6,79,968.4,0.6,6.1,332
2016-02-22 14:00:00+00:00,9.5,84,969.6,0.6,7.9,317
2016-02-22 15:00:00+00:00,8.5,89,970.5,0.7,9.4,313
2016-02-22 16:00:00+00:00,8.5,88,970.9,0.7,10.0,311
2016-02-22 17:00:00+00:00,7.9,89,971.4,0.6,9.7,309
2016-02-22 18:00:00+00:00,8.0,90,971.5,0.4,9.4,310
2016-02-22 19:00:00+00:00,8.2,90,971.3,0.5,7.9,313
2016-02-22 20:00:00+00:00,7.8,92,971.1,0.4,7.6,315
2016-02-22 21:00:00+00:00,7.7,92,970.9,0.4,6.6,315
2016-02-22 22:00:00+00:00,7.6,92,971.7,0.3,5.3,298
2016-02-22 23:00:00+00:00,7.6,91,971.2,0.2,4.9,306
2016-02-23 00:00:00+00:00,7.8,91,972.6,0.1,6.6,319
2016-02-23 01:00:00+00:00,7.8,90,973.6,0.1,9.5,335
2016-02-23 02:00:00+00:00,9.3,83,974.8,0.1,10.0,347
2016-02-23 03:00:00+00:00,9.2,81,975.2,0.1,11.3,7
2016-02-23 04:00:00+00:00,10.0,74,974.9,0.1,15.0,35
2016-02-23 05:00:00+00:00,10.7,66,974.6,0.0,14.8,41
2016-02-23 06:00:00+00:00,10.9,63,973.1,0.0,13.0,39
2016-02-23 07:00:00+00:00,11.3,61,972.0,0.0,11.8,38
2016-02-23 08:00:00+00:00,11.2,61,971.6,0.0,10.5,38
2016-02-23 09:00:00+00:00,11.0,63,971.6,0.0,10.2,39
2016-02-23 10:00:00+00:00,9.2,74,972.3,0.0,7.9,30
2016-02-23 11:00:00+00:00,9.6,72,973.1,0.0,6.1,28
2016-02-23 12:00:00+00:00,8.9,78,974.0,0.0,4.1,15
2016-02-23 13:00:00+00:00,8.2,83,974.3,0.0,4.0,350
2016-02-23 14:00:00+00:00,8.0,87,974.9,0.0,3.9,326
2016-02-23 15:00:00+00:00,6.8,94,975.0,0.0,3.7,331
2016-02-23 16:00:00+00:00,6.8,95,975.0,0.0,4.6,321
2016-02-23 17:00:00+00:00,6.6,95,975.0,0.0,3.9,326
2016-02-23 18:00:00+00:00,6.9,92,974.6,0.0,3.9,338
2016-02-23 19:00:00+00:00,6.6,95,974.2,0.0,3.3,347
2016-02-23 20:00:00+00:00,6.7,95,974.1,0.0,3.3,347
2016-02-23 21:00:00+00:00,6.4,97,973.4,0.0,2.9,353
2016-02-23 22:00:00+00:00,6.4,96,974.1,0.0,4.4,9
2016-02-23 23:00:00+00:00,6.9,92,973.9,0.0,5.1,45
2016-02-24 00:00:00+00:00,7.0,92,975.2,0.0,5.4,37
2016-02-24 01:00:00+00:00,7.2,89,976.1,0.0,4.4,9
2016-02-24 02:00:00+00:00,8.3,82,977.3,0.0,5.8,360
2016-02-24 03:00:00+00:00,8.3,83,977.0,0.0,6.8,3
2016-02-24 04:00:00+00:00,8.5,83,976.8,0.0,5.8,356
2016-02-24 05:00:00+00:00,10.4,68,976.0,0.0,5.2,344
2016-02-24 06:00:00+00:00,10.5,67,974.5,0.0,3.2,333
2016-02-24 07:00:00+00:00,10.6,66,973.2,0.0,3.5,336
2016-02-24 08:00:00+00:00,10.9,63,972.4,0.0,3.0,346
2016-02-24 09:00:00+00:00,11.0,62,972.2,0.0,4.7,351
2016-02-24 10:00:00+00:00,9.7,71,972.8,0.0,5.1,352
2016-02-24 11:00:00+00:00,9.0,80,972.8,0.0,3.6,6
2016-02-24 12:00:00+00:00,8.2,83,973.6,0.0,4.0,5
2016-02-24 13:00:00+00:00,8.5,81,974.2,0.0,5.5,11
2016-02-24 14:00:00+00:00,8.0,86,974.7,0.0,4.0,5
2016-02-24 15:00:00+00:00,8.1,87,975.1,0.0,3.4,342
2016-02-24 16:00:00+00:00,7.8,87,974.6,0.0,3.9,326
